X,Y,OCC
124538,5794211,0
142660,5994341,0
196776,6060157,0
72302,5989192,0
675742,5817314,0
-5438,5808058,0
85254,5817716,0
345089,5785582,0
172217,5779602,0
705164,5819624,0
-16143,5890755,0
474787,5912889,0
92475,6050647,0
33682,5796090,0
207664,5972363,0
231625,5921920,0
96541,6105173,0
693273,5839035,0
362760,5807761,0
152544,6083737,0
47862,5828941,0
570437,5817423,0
253404,5758822,0
288878,5901520,0
432718,5972509,0
-29505,5826276,0
20483,5983793,0
324331,5838216,0
314915,5829982,0
689486,5880480,0
366940,5982289,0
380608,5816613,0
390564,5871316,0
16576,6114809,0
430409,5805535,0
217644,6052691,0
438140,6003728,0
126544,6146961,0
54116,5928372,0
125826,5789909,0
69427,5951645,0
593077,5845367,0
443799,5761254,0
350644,5961555,0
-13904,5979003,0
56101,5806682,0
663247,5847229,0
137293,5909396,0
127609,5758037,0
473178,5759397,0
748491,5850586,0
144761,5872157,0
314981,5816037,0
152832,5955280,0
424386,5906082,0
340240,5852010,0
547510,5897472,0
111408,5987565,0
136078,5772623,0
19643,5885029,0
-24808,6197453,0
279456,5864564,0
441857,5863561,0
429860,5895759,0
123263,5961604,0
-30864,6044164,0
265499,5987225,0
218872,5729201,0
433298,5725988,0
366,6003891,0
657975,5849068,0
-13872,6034708,0
91265,5928965,0
702412,5864815,0
82859,5886717,0
695380,5875688,0
385003,6013485,0
204979,5891848,0
617826,5867123,0
269836,6009243,0
54099,5912402,0
439747,5764685,0
39968,6067646,0
70037,6035985,0
-11440,6024681,0
4870,6090045,0
120369,5874445,0
337606,5938981,0
453341,5701574,0
54398,6118394,0
68340,6166591,0
372642,5868271,0
357171,5975448,0
-37483,6105972,0
489073,5825722,0
44980,6128589,0
464527,5983025,0
630534,5832369,0
4038,5782613,0
370854,5891027,0
152875,5804761,0
397770,5907840,0
105443,5859920,0
175599,5829311,0
409458,5907236,0
75522,5856534,0
343979,5895866,0
150335,5971870,0
-17697,5970243,0
-30776,5905430,0
326857,6005376,0
402710,5940077,0
465330,5760248,0
403191,5711807,0
290905,5857138,0
120744,5925639,0
460295,5974736,0
78247,6150154,0
179807,6043619,0
655042,5870171,0
244505,6008826,0
120498,6103890,0
200273,5979417,0
20497,6154832,0
181886,5899705,0
518054,6004562,0
9534,5780693,0
534806,5971635,0
49038,5776969,0
17374,6068560,0
563027,5820581,0
231605,5912540,0
593061,5877508,0
431100,5734883,0
160186,5727844,0
18463,5819446,0
248063,5781862,0
152841,5900573,0
346972,5897777,0
66158,5756144,0
519317,5923255,0
406187,5972082,0
36185,6176994,0
218548,5861149,0
84403,6047991,0
154238,6011650,0
372321,5828946,0
265298,5896399,0
164323,6068752,0
488274,5910560,0
491884,5761147,0
261866,5938558,0
611677,5858800,0
-52439,6140779,0
259195,5813514,0
304466,5986813,0
50368,5989089,0
381925,5904770,0
160221,5994131,0
350417,5864075,0
600912,5837975,0
292409,5988205,0
2345,6081021,0
60554,5813510,0
375805,5751875,0
446625,5990946,0
644505,5833720,0
-1774,5888623,0
136187,5854173,0
348860,5937598,0
244739,6041261,0
223591,5899489,0
131381,6018699,0
14040,6089949,0
37829,6030266,0
267226,5769633,0
140380,5739341,0
388250,5811301,0
91356,5927099,0
17722,5969914,0
341891,5801640,0
223151,5721516,0
448301,5857037,0
516910,5814633,0
-41474,6191772,0
-46090,6157194,0
250401,5826212,0
183553,5968793,0
148395,5980675,0
148350,5809883,0
165824,5929627,0
248049,5974001,0
328122,5921993,0
-23437,5913809,0
579657,5973919,0
619289,5835851,0
-47751,6105720,0
55378,5906867,0
319642,5936495,0
116464,6052503,0
174864,5984300,0
108052,5820265,0
70627,5872841,0
65737,6039741,0
366056,6012373,0
550109,5995506,0
167841,6083560,0
177647,6026112,0
234340,5939502,0
19758,5988327,0
549726,5825169,0
111379,5770947,0
275611,5883754,0
81769,6003840,0
-9695,5949505,0
23655,5917971,0
738730,5847513,0
226087,5774447,0
35924,5845708,0
322683,5999730,0
105380,5768933,0
-24857,5904558,0
224133,6018731,0
713415,5826127,0
213598,5877915,0
387130,5986255,0
91235,5772824,0
396376,5946936,0
526211,5776491,0
404670,5757573,0
605687,5829821,0
338587,6012677,0
196085,5817690,0
44828,5760626,0
386355,5993790,0
148591,5780652,0
218100,5797189,0
224754,6023178,0
152460,5908871,0
462843,5817301,0
499851,5815892,0
82337,5920312,0
216562,5854239,0
75116,6046286,0
25512,6096622,0
414247,5901294,0
249041,5919162,0
139232,5851582,0
-22478,6032623,0
127561,5839246,0
291508,5912733,0
474711,5816994,0
-23734,5991667,0
186531,5742644,0
42042,5915042,0
85279,6050805,0
34852,5829317,0
706402,5821636,0
-6957,5935549,0
636626,5837126,0
82627,5895358,0
91464,6065430,0
134552,5888931,0
69899,5910978,0
76051,6118863,0
96268,5976116,0
127130,6152434,0
362866,5879235,0
365446,5813483,0
293098,5793866,0
402409,5762542,0
377921,5973836,0
222676,5910932,0
16756,6074907,0
283057,5927847,0
99353,5839430,0
498665,5832115,0
88732,5769142,0
-47048,6161001,0
687971,5849212,0
553487,5891710,0
266163,5994437,0
-7167,5876824,0
303706,5943849,0
447185,5684862,0
82434,5830001,0
538661,5775026,0
247941,5945093,0
32303,6154270,0
2246,6205144,0
575826,6010240,0
3261,6154355,0
-40905,6019538,0
-20397,6091439,0
2519,5827561,0
-35060,5961675,0
147897,5901561,0
203679,5852209,0
-13534,6166707,0
588586,5987222,0
707037,5866549,0
123677,5893549,0
227869,5968446,0
407580,5789590,0
621181,5847274,0
26260,6131656,0
-35262,6198318,0
625310,5895168,0
194950,5753199,0
240536,5963696,0
609456,5857815,0
36179,6085228,0
147752,5888469,0
264229,6022408,0
97929,5753910,0
432,6018557,0
72357,6093524,0
533814,6013408,0
584546,5815101,0
584703,5849643,0
177832,5738795,0
195977,5730506,0
587971,5983382,0
397881,5983073,0
432049,5906564,0
335068,5883849,0
507959,5872182,0
232163,5950187,0
70975,5796769,0
160076,5958528,0
251033,5894376,0
-20765,6065424,0
58579,6203887,0
193103,5825086,0
157240,6047951,0
202129,5838933,0
427651,5794828,0
189997,5723160,0
200151,6057732,0
573895,5923104,0
-47649,6161516,0
301741,5814828,0
284208,5949500,0
215063,5855072,0
140671,6095789,0
146553,5850578,0
31323,5767143,0
470966,5910018,0
-32279,5897979,0
224533,5874437,0
595712,5890533,0
30411,5889995,0
329806,5764859,0
96064,5961665,0
88261,5993194,0
585629,6003779,0
165251,5822937,0
492366,5968644,0
3559,5946812,0
258125,5905745,0
148695,6035273,0
321298,5741687,0
416429,5921415,0
63864,5807274,0
464776,5959398,0
269824,5807744,0
564881,5903983,0
159882,5990413,0
455514,5876703,0
506910,5930838,0
580484,5991876,0
407533,5798331,0
181470,5794302,0
203318,6039117,0
552832,5824392,0
266124,5844951,0
120558,6096825,0
518350,5760267,0
18643,5970918,0
55015,6112926,0
315120,6017204,0
412201,5970495,0
270876,5872581,0
374841,5772346,0
219290,6058302,0
145235,5771528,0
128533,6014299,0
191807,5990902,0
520950,5984627,0
34207,5924836,0
517154,5770657,0
344927,5857833,0
162396,5781504,0
301991,5931155,0
233815,5954405,0
119659,5898954,0
53252,5826574,0
676898,5876099,0
416921,5910253,0
121175,5933543,0
173248,5738119,0
-43336,6121482,0
578633,5860047,0
11818,6050263,0
95951,5973898,0
42925,6116699,0
226819,5823829,0
605403,5868512,0
11764,5919143,0
564312,5844395,0
104142,5784907,0
32927,6162362,0
374692,5728278,0
182779,6048980,0
616419,5846755,0
595909,5855031,0
313728,5811107,0
148401,6002241,0
473050,5826495,0
277455,5987367,0
155455,6089049,0
238824,5823394,0
522477,5808227,0
469353,5834543,0
-9237,5852524,0
591337,5878901,0
583583,5937645,0
238380,5922577,0
330592,5908768,0
-16470,6152471,0
106298,6011154,0
338846,5894181,0
496124,5901739,0
414440,5953991,0
-14277,5985108,0
-16662,5905280,0
30958,6187238,0
90374,6029549,0
439213,5969809,0
106090,6025304,0
127373,5834290,0
552485,5862367,0
383001,5822289,0
424446,5769703,0
291250,5847094,0
686771,5881583,0
319949,5919398,0
140764,6134583,0
4778,5872853,0
156383,5717494,0
550310,5911265,0
172774,5752815,0
449755,6005576,0
105653,5831291,0
583173,5983899,0
551372,5824957,0
225650,6033929,0
317084,5967073,0
169161,5911984,0
326395,6032980,0
275612,5773881,0
667498,5874071,0
486824,5873153,0
38423,6096142,0
513443,5986187,0
498163,5895252,0
52324,5769529,0
22265,5805093,0
58353,5929924,0
292337,5996215,0
137277,5874141,0
93071,5938417,0
432112,5737710,0
465244,5967439,0
388046,5826835,0
463849,5968259,0
224193,5922205,0
298045,5945611,0
546669,5940277,0
83328,6044045,0
516976,5864210,0
170442,6049898,0
366159,5736534,0
62206,5770741,0
62737,5985708,0
82346,6154954,0
208088,5984433,0
10851,6164442,0
217564,6020812,0
103370,5847644,0
352949,5849491,0
-27003,6181895,0
238884,5736149,0
651493,5837649,0
80317,6080274,0
33064,6172860,0
148856,5851184,0
588502,5844826,0
478247,5746457,0
25174,5878654,0
33237,6186914,0
113125,5738503,0
225338,5917950,0
80895,6121319,0
343651,6002123,0
411967,5909919,0
537480,6020814,0
723972,5854470,0
239605,5775399,0
89999,5775533,0
91408,5822531,0
-24517,6037654,0
473221,5799484,0
194515,6039600,0
193302,5879905,0
87336,6036795,0
-37109,6078127,0
180853,5795782,0
43991,6096727,0
-30457,5971859,0
411410,5915094,0
3445,5825457,0
73046,6079374,0
111117,6091326,0
208604,5963063,0
397074,5861806,0
314437,5973222,0
-16841,5998720,0
80279,5745229,0
38324,6058406,0
422116,5977018,0
51834,6029532,0
5547,6210003,0
80041,5803601,0
64562,6121638,0
383463,6004231,0
332872,5804199,0
375135,5733595,0
108417,6000851,0
246536,5951389,0
340992,5876051,0
84713,5839045,0
416846,5985680,0
117189,5919425,0
200185,6015575,0
525972,5861021,0
562493,5944098,0
186000,5847975,0
77255,5791247,0
228935,6014144,0
438827,5780002,0
296739,5906035,0
274546,5854393,0
75843,5785227,0
542895,5779403,0
112573,5987648,0
384069,6004288,0
441643,5860518,0
466288,5969398,0
330969,5964204,0
416916,5849736,0
507482,5948971,0
168730,5821862,0
26487,5805773,0
181719,5820683,0
64446,6192785,0
39295,5809526,0
156798,5855522,0
8430,5738062,0
-18493,6134101,0
70117,6170191,0
95184,6033664,0
79552,5895196,0
178994,5845684,0
503854,5960505,0
569381,5925104,0
277799,5996228,0
579052,5899014,0
526483,5876463,0
339765,5984925,0
-46067,6123607,0
252190,5949288,0
624370,5844071,0
73748,5817155,0
663607,5857960,0
182940,5783564,0
468498,5722427,0
-20059,5958400,0
291246,5950193,0
155319,5963143,0
385301,5734299,0
7804,5945966,0
232049,5986404,0
138629,6063560,0
733802,5849808,0
545481,5994555,0
165065,5840730,0
481953,5981476,0
39633,6142450,0
310188,5745749,0
36734,5874957,0
216506,5870926,0
51724,5839287,0
468196,5802959,0
271714,5966227,0
541017,5906778,0
178204,5791096,0
466687,5820186,0
-22340,6174158,0
-57177,6212455,0
133985,5850312,0
204960,5699157,0
380700,5959364,0
168442,5737757,0
389002,5788418,0
419538,5840506,0
-15123,6160891,0
369957,5768722,0
129574,5848975,0
8827,5956748,0
216773,5744962,0
25433,6199766,0
309860,5950269,0
44529,6153381,0
453972,5679180,0
272323,5828813,0
580748,5890777,0
143452,5780654,0
495030,5952816,0
22996,5776277,0
41551,6114558,0
107766,5986293,0
69172,5959651,0
391793,5805212,0
75550,5892804,0
486106,5830594,0
667144,5830780,0
2685,6120067,0
63469,6027226,0
376153,6027160,0
85584,5807889,0
412935,5947710,0
106626,6090673,0
596517,5950901,0
347295,5823664,0
313228,5835228,0
-2895,5999146,0
564247,6016160,0
567937,5876732,0
603921,5907323,0
333623,5930355,0
444056,5981800,0
643115,5818513,0
567474,5921045,0
460146,5981202,0
119014,6064617,0
70969,5816650,0
-2320,6119929,0
12725,6108136,0
209718,5894068,0
198227,5835631,0
156213,5887525,0
64034,5821013,0
562887,6008735,0
488534,5744835,0
482627,5794296,0
17175,6158505,0
565695,5937038,0
202297,5896050,0
438997,5719554,0
289465,5862475,0
267846,5824373,0
508965,5887336,0
109839,5865687,0
362562,5777850,0
405744,5724726,0
256711,5841869,0
130542,6044812,0
-12894,5838876,0
690789,5834532,0
346772,5768539,0
413766,5946668,0
496218,5820066,0
915,6071861,0
255646,5859216,0
119207,6005504,0
240077,6010224,0
70892,5904573,0
458124,5769683,0
532825,5860319,0
165564,5833353,0
5912,5947112,0
263791,5885534,0
121506,5842425,0
310820,5974417,0
-4303,5844957,0
462524,5987837,0
534736,5986609,0
75729,6136678,0
391670,5745827,0
531832,6010676,0
121514,5767918,0
34834,6028508,0
476939,5958729,0
638522,5891900,0
432805,5743944,0
390130,5999782,0
628527,5874726,0
382981,5890382,0
103188,5984487,0
350671,5948269,0
73130,6179886,0
-26343,5826957,0
147480,6062568,0
279632,5764685,0
503499,5917872,0
65061,5945630,0
525574,5896013,0
341524,5955979,0
385356,5852434,0
-23397,6159090,0
10307,6043915,0
166819,5768853,0
287483,5763827,0
98235,5919010,0
18941,5812608,0
695895,5862153,0
179825,6060548,0
861,6038253,0
545096,5979247,0
101166,5839861,0
682281,5831204,0
28854,5769589,0
121219,5863959,0
82801,5911807,0
156942,5762408,0
493556,5951196,0
80499,5881180,0
355659,5831824,0
189354,5953543,0
190687,5802336,0
573475,5874477,0
445667,5863304,0
441787,5873865,0
21079,6150005,0
390873,5993803,0
-5949,6023162,0
692247,5817583,0
19397,5892732,0
266065,5867181,0
397777,5946623,0
260726,5936870,0
234125,5826192,0
461630,5886576,0
85214,5960179,0
541162,5894608,0
722255,5852607,0
444497,5902918,0
592599,5826831,0
-21647,6013490,0
293397,5765248,0
122685,5835264,0
601481,5908270,0
-15278,6097191,0
-35912,5935246,0
265515,5978326,0
20195,5934977,0
137083,5956841,0
-35178,5979093,0
177084,5878226,0
124677,5785526,0
14697,6104280,0
379434,5828235,0
-8279,6090355,0
252147,6035378,0
575576,5995162,0
30982,5980344,0
188696,5899337,0
712798,5864860,0
316243,5998411,0
37868,6181503,0
509122,5823909,0
347151,5926371,0
66740,5916796,0
57684,6116755,0
231616,5879445,0
303015,5813461,0
60345,5869996,0
197477,5983922,0
134208,6071674,0
10683,6084120,0
10642,6155108,0
69734,5916479,0
353432,5804346,0
493068,5785105,0
601011,5833145,0
510374,5968087,0
35619,6065532,0
174498,6050963,0
-53270,6176164,0
119844,5823287,0
-13684,6021673,0
179698,5902967,0
143334,5959803,0
358119,5863391,0
-21272,6034897,0
161591,5998110,0
-12904,5973719,0
310133,5820872,0
-42026,6170053,0
198809,5698309,0
299595,5988181,0
532199,5897053,0
283221,5828685,0
752934,5844776,0
401744,5737501,0
56008,6193723,0
456117,5812715,0
450726,5757086,0
156373,6077085,0
412935,5961196,0
447194,5918358,0
349892,5862370,0
400295,5752896,0
125069,5794116,0
567932,5910908,0
238134,5978316,0
179721,5747714,0
414353,5932201,0
84932,5830644,0
423547,5846341,0
67209,5944568,0
90394,5781840,0
418537,5708128,0
587779,5987886,0
505098,5750826,0
164569,5788028,0
500125,5966428,0
9653,5875113,0
538642,5875597,0
15551,6088913,0
142384,5861130,0
620704,5897269,0
-39574,6066943,0
-23901,6039578,0
-11578,6020937,0
651454,5876213,0
290732,5762518,0
680254,5819052,0
376086,5827573,0
435535,5811840,0
432728,5872734,0
546731,5954049,0
187743,5716592,0
182610,6019892,0
144234,5763540,0
307021,5893020,0
717834,5836865,0
123601,5858733,0
67770,5901711,0
175426,5971709,0
408598,5751931,0
16618,5895469,0
88961,6118814,0
738901,5836501,0
32235,6177490,0
-1066,6004860,0
407286,5858177,0
358122,5942276,0
5506,5865999,0
326364,5979751,0
567789,5972747,0
411663,5800359,0
403466,5983761,0
516425,6004175,0
84564,5862328,0
4887,6126779,0
185603,5946659,0
468780,5829497,0
551035,5861130,0
643012,5870599,0
28354,6178674,0
261650,6013900,0
667650,5878373,0
138399,5934351,0
14083,5946602,0
37875,6101279,0
384365,5899952,0
272855,5917950,0
289413,5821972,0
128927,5945614,0
3569,5843280,0
198940,6020897,0
73191,6064038,0
426868,5865827,0
451117,5932967,0
197054,6033260,0
-18788,5894247,0
376889,5974870,0
166279,6063388,0
4588,6001124,0
593808,5906001,0
658686,5880732,0
618494,5854090,0
381528,5999354,0
396151,5864550,0
10802,6115436,0
110752,5928165,0
189983,6057679,0
152574,5986749,0
569179,5982670,0
112786,6014860,0
54532,5909594,0
585856,5992043,0
83590,5953170,0
586898,5892983,0
423647,6007626,0
-26296,6023709,0
127836,5857594,0
215137,5914686,0
471292,5818870,0
201077,5981788,0
378253,5927087,0
256874,5879026,0
197052,5882614,0
75845,5754692,0
158045,5956253,0
211018,5811521,0
117925,6019626,0
52054,5951206,0
356492,5959361,0
-19898,6063877,0
163065,5724120,0
77370,6153489,0
457427,5827483,0
445680,5885187,0
411286,5772122,0
294611,6001796,0
85538,5928982,0
169922,5856717,0
155699,5806231,0
463779,5853224,0
418764,5710064,0
387971,5927025,0
538831,5930613,0
-38276,6206391,0
-15713,5772620,0
41469,6170285,0
320308,5743405,0
448988,5846441,0
600380,5844154,0
24154,6032926,0
469014,5732953,0
575024,5924624,0
240068,5881287,0
-39350,6069553,0
23021,6018542,0
438634,5813273,0
465859,5949882,0
72534,6156858,0
124378,5856591,0
240362,5739757,0
493964,5899279,0
574261,5866147,0
270864,5925065,0
29545,6005807,0
484596,5976064,0
19131,6137947,0
95561,6090463,0
120182,5739203,0
113106,6138201,0
122463,6055735,0
15563,6019325,0
210675,5796074,0
278493,5858922,0
433036,5913624,0
495084,5988170,0
136000,6068706,0
35346,6001004,0
487324,5898055,0
405991,5741581,0
356278,5830886,0
115716,5819856,0
153060,6048402,0
478555,5830268,0
368806,5741710,0
130179,5859374,0
212972,5808862,0
342357,5988500,0
415710,5922923,0
158444,5804900,0
130337,5913164,0
414185,5728860,0
575178,5865378,0
221345,5821466,0
190245,5843913,0
178729,5843442,0
412991,5847452,0
248233,5895872,0
168200,5806159,0
420454,5985570,0
88604,5799638,0
418172,5850140,0
435921,5737519,0
535487,5862062,0
301855,5924793,0
170935,5815003,0
569661,5818686,0
320004,5867409,0
353626,5751808,0
405612,5998877,0
184557,5905133,0
-26440,6106744,0
142752,6033935,0
305371,5990360,0
306579,5837703,0
242298,5802095,0
546054,5877512,0
177871,6018360,0
441182,6004869,0
13071,5986189,0
-27779,5954577,0
36056,6076506,0
258663,5926458,0
447156,6014900,0
38556,5853742,0
173440,5985983,0
69152,6138629,0
129523,6041404,0
-28661,5850540,0
-25349,6175196,0
386718,5804781,0
3805,6048655,0
351296,6019954,0
65042,6021214,0
206752,5880106,0
73785,6155486,0
-12560,5772107,0
434733,5691097,0
480113,5835910,0
562318,5812535,0
-11534,5985336,0
611763,5880565,0
3638,5964958,0
172305,6001429,0
529505,5899375,0
109457,5989279,0
295307,5953904,0
133484,5990214,0
350712,5962370,0
107611,6079030,0
493941,5918701,0
182526,5835754,0
-29969,6088325,0
349081,5964871,0
191487,5773681,0
405870,6012468,0
-8944,6148574,0
352866,5767995,0
355924,5870653,0
185664,5711845,0
129015,5784946,0
496264,5768514,0
8030,6014703,0
337564,5878645,0
436678,5730751,0
515551,5883814,0
-26778,6150913,0
256149,5890452,0
470663,5799494,0
277353,5851166,0
184419,5845450,0
193868,5845970,0
363090,5737879,0
159876,5970478,0
128026,5746424,0
108842,5814081,0
203783,5909961,0
76388,5897789,0
455944,5740401,0
386698,5987068,0
535593,5888077,0
327748,5978373,0
441401,5912201,0
203324,5909851,0
162398,6014482,0
72524,5851376,0
335790,5824807,0
49719,6100339,0
70591,5901026,0
441375,5973361,0
108304,5919821,0
154508,5720699,0
445316,5811320,0
-44882,6010622,0
425611,5769665,0
22114,6118908,0
17774,6209950,0
94190,6123537,0
161154,5737407,0
378600,5987641,0
-19001,6210028,0
200815,5748777,0
36637,5998631,0
209424,5830997,0
194609,5817607,0
298394,5992101,0
421243,5870018,0
65629,6109492,0
310042,5992133,0
206619,5799842,0
402786,5854396,0
130394,5769231,0
-14745,5798003,0
385268,5958855,0
84336,5751628,0
498688,6001428,0
50368,5924276,0
279477,5908706,0
213986,5906524,0
373107,5751297,0
459304,5808943,0
455162,6014513,0
212422,5877183,0
105184,5871523,0
89300,5862566,0
445672,5858932,0
66090,5865570,0
-5748,5966250,0
232643,5946993,0
70601,6088768,0
179155,5856896,0
457209,5800524,0
142507,6074702,0
20103,6212656,0
101453,5876568,0
211248,6026036,0
-30422,6022679,0
40761,5912052,0
34675,5864812,0
197865,5721725,0
121016,5762654,0
198898,5779332,0
66976,5905110,0
62082,5900780,0
432293,5918531,0
-29216,5852073,0
131744,5853279,0
218408,6067042,0
547659,5870750,0
571819,5889556,0
411769,5922189,0
463742,5796957,0
-30891,5965171,0
431445,5860636,0
95221,6016948,0
138766,5849506,0
583664,5988182,0
17150,6070144,0
401632,5746742,0
73185,5780574,0
116816,5748224,0
334783,5748721,0
211684,5958756,0
159444,6062561,0
16297,5744802,0
43483,5888300,0
356640,6005986,0
557611,5807153,0
12873,5865662,0
38728,5822508,0
232491,5888495,0
63092,5957086,0
448611,5847839,0
262738,5933023,0
294706,5993369,0
271496,5974102,0
240893,5776099,0
185574,5894923,0
17103,5954088,0
-6829,6098062,0
254303,5785231,0
113166,5927240,0
137391,6152032,0
136426,5904312,0
514315,5963353,0
67556,6028948,0
537215,5990741,0
196689,5943325,0
80115,6054824,0
389944,5845741,0
185216,6045828,0
60250,6081114,0
19967,6062594,0
9394,5883913,0
156564,5912311,0
40885,6197707,0
254702,5803874,0
378914,5897583,0
43230,6015849,0
527422,5991515,0
443101,5888218,0
344161,5991549,0
103642,5912754,0
-11727,6026306,0
425437,6005557,0
504983,5852826,0
147233,6087672,0
379027,5826684,0
13849,5837012,0
300374,5982578,0
465444,6009860,0
280316,5893022,0
419240,5747814,0
162132,6118827,0
-35482,6072979,0
234246,5830323,0
570057,5950277,0
2940,6008219,0
546164,5973711,0
29781,6119531,0
264144,5904583,0
162854,6074458,0
81709,5873871,0
214449,5953802,0
165170,5846613,0
284382,5912160,0
207927,5848130,0
225997,5819976,0
8400,6154297,0
-15487,5942746,0
116640,6089866,0
664508,5854805,0
126879,5854873,0
30295,5770351,0
219362,5774130,0
30358,5892502,0
-30972,6175767,0
706843,5836503,0
354122,5826869,0
672447,5854896,0
451239,5963338,0
412917,5746084,0
179178,5763392,0
64452,5755299,0
268311,5999346,0
260910,5991193,0
23392,5975047,0
240120,5848965,0
120182,5918875,0
678044,5821952,0
53714,5907127,0
547409,5826292,0
504423,5810002,0
203254,5869520,0
188526,5783238,0
258324,5797866,0
377308,5765200,0
24496,6026990,0
533141,5960490,0
463350,5780815,0
350833,5917848,0
486867,5975481,0
178660,5970309,0
83251,6127226,0
447778,5790875,0
135343,6012970,0
136952,5950262,0
260179,6000660,0
300853,5838044,0
135051,6101622,0
164819,5988183,0
373427,5729736,0
101979,6141050,0
51957,6059285,0
316737,5916524,0
149638,5801367,0
374030,5803870,0
103218,5978425,0
131680,5911747,0
533253,6010512,0
557078,5795919,0
631102,5822781,0
81235,6071781,0
154034,5879163,0
465169,5962298,0
151513,5840665,0
424796,5898525,0
19730,5901689,0
207882,5897189,0
424131,5735853,0
287303,5977882,0
475967,5831057,0
496287,5773174,0
363546,5894066,0
152997,5757898,0
196361,5801271,0
-11936,6065166,0
192605,5824912,0
405887,5706848,0
9187,6158411,0
-7467,6111496,0
577774,5946455,0
209488,5977832,0
8408,6090107,0
198310,5970071,0
427538,5991103,0
67795,5975967,0
216497,5866396,0
79867,6127512,0
591463,5868856,0
-18874,6022781,0
86300,6013708,0
275699,5795763,0
97470,5834016,0
207598,5716971,0
168010,6045746,0
382299,5721132,0
195687,6019727,0
365605,5736399,0
386203,5830443,0
146944,5787425,0
506456,5980131,0
538395,5930981,0
83043,6026593,0
-2042,5927976,0
119611,5787345,0
-38519,6148688,0
125097,5966297,0
521460,5776502,0
157077,5965822,0
-37068,6025930,0
16521,5974643,0
266428,5910015,0
56265,5960529,0
345690,5892983,0
535567,5780352,0
79997,6159514,0
141840,6150821,0
416736,5768007,0
295704,5811201,0
535546,6006519,0
639,5775751,0
146565,5777199,0
123614,6094664,0
281466,5798855,0
623822,5901367,0
149848,5784316,0
534088,5883999,0
173801,5899707,0
431264,5837054,0
166367,5987246,0
191230,5821876,0
59794,5929103,0
3324,6160244,0
412699,5847470,0
312885,5987165,0
-22045,5879067,0
230421,6012448,0
157108,6123101,0
73211,5882731,0
87529,5785004,0
154902,6093856,0
437921,5973433,0
-30676,6130491,0
200202,5791485,0
519223,5795155,0
2800,5916770,0
417435,5792793,0
431283,5793081,0
473033,5964369,0
68260,6046423,0
192691,5998153,0
722130,5845465,0
560276,5882770,0
100490,5783754,0
139836,5821445,0
-27803,6021394,0
468133,5996235,0
421007,5795814,0
-13028,5840327,0
533363,5804131,0
383464,5982473,0
191034,6018969,0
692742,5880642,0
14202,5796547,0
227288,6041422,0
71914,6112535,0
187275,5935442,0
228973,5773765,0
227048,6040785,0
281197,5856259,0
364719,5984407,0
74329,5955977,0
415608,5841677,0
452417,5837983,0
395778,6010236,0
503282,5806147,0
725266,5843473,0
80365,5970863,0
107130,6140458,0
545854,5807769,0
586310,6004982,0
406359,5940903,0
448260,5714935,0
152721,6087683,0
71432,5795495,0
305224,5970189,0
396749,5910990,0
235092,5941230,0
139334,5939279,0
393397,5787017,0
271342,6012830,0
83598,5983381,0
441292,5963345,0
272466,5798848,0
60141,5909875,0
163149,5759151,0
307135,5855713,0
387619,5988483,0
163920,6103839,0
485435,6004181,0
70032,6146590,0
26417,5957244,0
430768,5776300,0
237973,5762750,0
355877,5863403,0
129376,5875472,0
455041,5938522,0
395877,5984340,0
247171,5986229,0
125807,5891936,0
425501,5780506,0
247065,5776479,0
602708,5944203,0
331303,6032498,0
83526,5767546,0
30745,5898071,0
491265,5822463,0
81173,5796319,0
665315,5832604,0
325645,5820185,0
526101,5884762,0
293513,5822521,0
54805,6024529,0
19069,5891516,0
-10583,6183360,0
349706,5831322,0
571912,5902844,0
446056,5799767,0
518509,5923421,0
198423,5815444,0
-18412,5831660,0
22342,6199851,0
117809,5969174,0
156393,5853999,0
313270,5862833,0
296652,5902917,0
1860,6025107,0
-13206,6089225,0
181746,5714629,0
325607,6030018,0
447691,5914434,0
495074,5918584,0
206179,6059531,0
552187,5935088,0
440228,5996067,0
-15055,6074955,0
-39040,5957773,0
515930,5920354,0
-5000,5779586,0
471472,5736868,0
251706,5990306,0
-25777,6076561,0
375740,5992918,0
85780,5795781,0
62372,5984430,0
536595,5788363,0
65042,6059047,0
8687,5745980,0
434339,5670942,0
229029,6048524,0
291732,5862821,0
-9432,6091451,0
489785,5728477,0
206328,5889176,0
347222,5835010,0
135370,5919586,0
230049,5943044,0
-1779,6030492,0
632276,5909792,0
221794,6052809,0
454348,5840451,0
139776,5722993,0
17628,6144054,0
77718,5824972,0
103910,5949356,0
31567,6166453,0
160133,5843849,0
348343,6022966,0
342954,5935164,0
53962,6076109,0
512684,5837662,0
222221,5825681,0
190370,5877980,0
105430,5899273,0
412849,5862022,0
683862,5879348,0
252749,5779466,0
387742,5987807,0
440242,5947409,0
325868,5843499,0
4057,5777865,0
148074,5853723,0
450689,5898707,0
39555,6019822,0
227521,5947485,0
402430,5821230,0
406428,5812642,0
153205,5848106,0
348268,5881318,0
277309,5797356,0
41638,5970777,0
10604,6109341,0
505632,5919034,0
500349,5769953,0
397524,5747723,0
700840,5850462,0
422949,5973632,0
287273,5838603,0
-30179,6108599,0
25720,5933173,0
-38966,6181485,0
549517,5874135,0
129826,5759269,0
19300,5761466,0
436435,5964539,0
95418,5917224,0
379511,5791367,0
318203,5832109,0
61942,5865916,0
238331,5944250,0
